crop_path,cls,label,img_id,xmin,ymin,xmax,ymax,version
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001018_3352_single_unit_truck.jpg,single_unit_truck,7,00001018,267,73,438,201,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002686_3353_articulated_truck.jpg,articulated_truck,0,00002686,372,29,510,136,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005101_3354_pickup_truck.jpg,pickup_truck,6,00005101,122,195,278,303,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005411_3355_pickup_truck.jpg,pickup_truck,6,00005411,559,166,628,192,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003999_3356_articulated_truck.jpg,articulated_truck,0,00003999,168,136,640,395,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001495_3357_bus.jpg,bus,2,00001495,300,103,560,247,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000342_3358_bicycle.jpg,bicycle,1,00000342,273,112,308,179,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001666_3359_articulated_truck.jpg,articulated_truck,0,00001666,605,90,710,124,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000478_3360_work_van.jpg,work_van,8,00000478,71,153,122,177,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002803_3361_articulated_truck.jpg,articulated_truck,0,00002803,205,93,441,237,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001679_3362_bus.jpg,bus,2,00001679,1,91,212,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004936_3363_pickup_truck.jpg,pickup_truck,6,00004936,2,156,179,242,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000340_3364_car.jpg,car,3,00000340,144,158,282,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000237_3365_car.jpg,car,3,00000237,132,191,196,235,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004259_3366_car.jpg,car,3,00004259,324,224,476,344,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004505_3367_work_van.jpg,work_van,8,00004505,37,181,71,212,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001299_3368_car.jpg,car,3,00001299,449,205,534,253,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004248_3369_work_van.jpg,work_van,8,00004248,285,139,649,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003272_3370_car.jpg,car,3,00003272,406,59,443,85,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002052_3371_car.jpg,car,3,00002052,448,200,532,254,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001699_3372_pickup_truck.jpg,pickup_truck,6,00001699,496,151,570,195,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002626_3373_work_van.jpg,work_van,8,00002626,73,42,115,71,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001401_3374_car.jpg,car,3,00001401,380,187,467,216,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004317_3375_bus.jpg,bus,2,00004317,439,143,554,204,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004748_3376_car.jpg,car,3,00004748,180,1,235,35,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003794_3377_pickup_truck.jpg,pickup_truck,6,00003794,455,72,497,99,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000676_3378_bus.jpg,bus,2,00000676,1,176,519,474,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000005_3379_articulated_truck.jpg,articulated_truck,0,00000005,132,3,712,254,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002111_3380_pedestrian.jpg,pedestrian,5,00002111,48,311,82,376,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000318_3381_bus.jpg,bus,2,00000318,221,125,480,282,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004596_3382_work_van.jpg,work_van,8,00004596,166,46,240,80,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000358_3383_single_unit_truck.jpg,single_unit_truck,7,00000358,650,124,718,216,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004569_3384_car.jpg,car,3,00004569,270,83,328,122,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004740_3385_single_unit_truck.jpg,single_unit_truck,7,00004740,647,124,712,216,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001182_3386_car.jpg,car,3,00001182,553,56,623,100,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003389_3387_work_van.jpg,work_van,8,00003389,517,278,718,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004163_3388_pickup_truck.jpg,pickup_truck,6,00004163,220,261,400,391,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004242_3389_car.jpg,car,3,00004242,104,59,277,138,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001435_3390_car.jpg,car,3,00001435,591,62,626,86,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000425_3391_car.jpg,car,3,00000425,131,70,206,94,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001181_3392_work_van.jpg,work_van,8,00001181,31,131,169,196,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004000_3393_work_van.jpg,work_van,8,00004000,75,44,115,71,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000483_3394_car.jpg,car,3,00000483,69,32,134,57,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005625_3395_car.jpg,car,3,00005625,268,320,447,425,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000688_3396_bus.jpg,bus,2,00000688,288,3,710,205,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004699_3397_bus.jpg,bus,2,00004699,109,101,247,223,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004074_3398_car.jpg,car,3,00004074,34,161,216,260,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002801_3399_work_van.jpg,work_van,8,00002801,76,46,121,71,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004479_3400_articulated_truck.jpg,articulated_truck,0,00004479,62,123,188,217,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003741_3401_bus.jpg,bus,2,00003741,270,37,543,303,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001230_3402_car.jpg,car,3,00001230,311,94,473,158,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000710_3403_car.jpg,car,3,00000710,124,356,250,477,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001320_3404_bus.jpg,bus,2,00001320,0,70,201,221,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004360_3405_car.jpg,car,3,00004360,161,3,203,27,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000085_3406_car.jpg,car,3,00000085,301,165,345,201,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005443_3407_car.jpg,car,3,00005443,17,97,65,128,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000291_3408_pickup_truck.jpg,pickup_truck,6,00000291,63,95,108,132,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001304_3409_pickup_truck.jpg,pickup_truck,6,00001304,559,52,637,93,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003989_3410_car.jpg,car,3,00003989,147,39,189,69,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002945_3411_car.jpg,car,3,00002945,93,147,277,229,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002934_3412_car.jpg,car,3,00002934,610,132,639,160,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001027_3413_work_van.jpg,work_van,8,00001027,558,66,715,159,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003267_3414_pickup_truck.jpg,pickup_truck,6,00003267,312,70,519,163,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001140_3415_work_van.jpg,work_van,8,00001140,569,153,636,186,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003876_3416_car.jpg,car,3,00003876,600,162,639,202,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003888_3417_car.jpg,car,3,00003888,555,165,718,268,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004640_3418_car.jpg,car,3,00004640,397,261,662,396,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000716_3419_car.jpg,car,3,00000716,84,80,120,115,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000613_3420_car.jpg,car,3,00000613,534,87,566,115,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004428_3421_work_van.jpg,work_van,8,00004428,568,151,639,186,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004751_3422_work_van.jpg,work_van,8,00004751,367,180,485,271,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002394_3423_car.jpg,car,3,00002394,191,2,261,27,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003329_3424_car.jpg,car,3,00003329,513,98,609,146,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003032_3425_bus.jpg,bus,2,00003032,174,34,635,127,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001925_3426_pickup_truck.jpg,pickup_truck,6,00001925,33,89,176,153,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001825_3427_single_unit_truck.jpg,single_unit_truck,7,00001825,16,121,62,156,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002875_3428_car.jpg,car,3,00002875,536,88,573,124,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001481_3429_pickup_truck.jpg,pickup_truck,6,00001481,125,236,226,309,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002450_3430_pickup_truck.jpg,pickup_truck,6,00002450,274,177,390,249,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002716_3431_pickup_truck.jpg,pickup_truck,6,00002716,168,96,308,149,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003513_3432_car.jpg,car,3,00003513,540,241,643,299,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004192_3433_single_unit_truck.jpg,single_unit_truck,7,00004192,363,130,483,176,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001340_3434_work_van.jpg,work_van,8,00001340,236,25,367,111,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002441_3435_car.jpg,car,3,00002441,22,260,209,415,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001554_3436_car.jpg,car,3,00001554,214,57,351,114,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000813_3437_pickup_truck.jpg,pickup_truck,6,00000813,330,59,564,171,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003505_3438_car.jpg,car,3,00003505,128,291,195,394,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001861_3439_bus.jpg,bus,2,00001861,188,109,394,192,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000214_3440_work_van.jpg,work_van,8,00000214,146,202,441,329,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004739_3441_car.jpg,car,3,00004739,111,87,244,155,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001529_3442_pickup_truck.jpg,pickup_truck,6,00001529,62,50,108,81,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003898_3443_work_van.jpg,work_van,8,00003898,78,46,105,72,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004427_3444_pickup_truck.jpg,pickup_truck,6,00004427,240,44,338,87,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001960_3445_car.jpg,car,3,00001960,383,193,462,220,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005053_3446_car.jpg,car,3,00005053,639,234,710,307,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001291_3447_articulated_truck.jpg,articulated_truck,0,00001291,452,99,713,355,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003204_3448_car.jpg,car,3,00003204,608,170,650,210,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003887_3449_bus.jpg,bus,2,00003887,132,17,355,270,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001270_3450_work_van.jpg,work_van,8,00001270,385,141,543,235,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002834_3451_pickup_truck.jpg,pickup_truck,6,00002834,126,102,258,156,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002564_3452_bus.jpg,bus,2,00002564,268,157,588,321,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005047_3453_car.jpg,car,3,00005047,24,151,93,185,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004383_3454_pickup_truck.jpg,pickup_truck,6,00004383,265,61,465,145,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004373_3455_car.jpg,car,3,00004373,550,241,651,306,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002966_3456_car.jpg,car,3,00002966,147,48,249,93,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002893_3457_articulated_truck.jpg,articulated_truck,0,00002893,609,47,682,77,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000184_3458_bicycle.jpg,bicycle,1,00000184,658,179,717,241,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004488_3459_pickup_truck.jpg,pickup_truck,6,00004488,23,103,126,138,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001777_3460_bus.jpg,bus,2,00001777,234,53,444,136,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000290_3461_bicycle.jpg,bicycle,1,00000290,274,172,314,263,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001293_3462_pickup_truck.jpg,pickup_truck,6,00001293,339,62,589,191,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003788_3463_work_van.jpg,work_van,8,00003788,74,44,110,69,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000975_3464_work_van.jpg,work_van,8,00000975,69,140,219,227,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001109_3465_car.jpg,car,3,00001109,204,74,288,112,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001093_3466_pickup_truck.jpg,pickup_truck,6,00001093,94,103,165,150,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004328_3467_car.jpg,car,3,00004328,123,295,370,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002225_3468_pickup_truck.jpg,pickup_truck,6,00002225,561,171,625,195,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000145_3469_car.jpg,car,3,00000145,278,93,338,125,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005140_3470_car.jpg,car,3,00005140,22,353,226,478,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000190_3471_pickup_truck.jpg,pickup_truck,6,00000190,587,198,715,367,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003752_3472_car.jpg,car,3,00003752,210,262,474,479,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003927_3473_pickup_truck.jpg,pickup_truck,6,00003927,552,179,615,212,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00001709_3474_pedestrian.jpg,pedestrian,5,00001709,595,365,666,425,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003494_3475_bus.jpg,bus,2,00003494,333,31,602,174,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004999_3476_car.jpg,car,3,00004999,7,128,155,261,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003165_3477_pickup_truck.jpg,pickup_truck,6,00003165,208,102,541,271,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00000889_3478_bus.jpg,bus,2,00000889,296,48,661,164,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003415_3479_single_unit_truck.jpg,single_unit_truck,7,00003415,526,35,646,92,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003014_3480_single_unit_truck.jpg,single_unit_truck,7,00003014,79,22,117,48,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00005357_3481_pickup_truck.jpg,pickup_truck,6,00005357,92,101,169,154,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003644_3482_bus.jpg,bus,2,00003644,61,148,374,320,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003979_3483_car.jpg,car,3,00003979,72,77,100,107,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002763_3484_articulated_truck.jpg,articulated_truck,0,00002763,2,135,339,471,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00003636_3485_pedestrian.jpg,pedestrian,5,00003636,1,354,96,416,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002897_3486_single_unit_truck.jpg,single_unit_truck,7,00002897,522,0,594,37,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00004152_3487_motorcycle.jpg,motorcycle,4,00004152,211,358,247,426,v3_no_ambiguous
/Users/sameerkarur/Documents/Git/Data_science/07_IITK_AIML_Capstone/project1_autonomous_driving/data/part1/crops/00002048_3488_single_unit_truck.jpg,single_unit_truck,7,00002048,494,127,545,154,v3_no_ambiguous
